artist,birth_date,birth_place,death_date,artist_age,title,winning_bid,low_est,high_est,auction_date,category,style,size,medium,area_or_vol,auction_dt_age
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,6613.0,4445.0,6670.0,2010-06-01,painting,abstract, 30 x 30 in, oil on canvas ,900.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Reflex,7763.0,5000.0,7225.0,2010-03-01,painting,abstract, 29 x 33 in, oil on canvas ,957.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,7015.0,4350.0,6525.0,2009-12-01,painting,abstract, 23.5 x 23.5 in, oil on canvas ,552.25,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Birds Watch,7015.0,1635.0,1850.0,2009-12-01,drawing,figurative, 16 x 11.5 in, pen and ink on paper ,184.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,,6250.0,8335.0,2009-09-01,painting,abstract, 29 x 37 in, oil on canvas ,1073.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,12722.0,10420.0,12500.0,2009-09-01,painting,abstract, 55.5 x 29.5 in, oil on canvas ,1637.25,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,10063.0,8515.0,10640.0,2009-06-01,painting,abstract, 40 x 60 in, oil on canvas ,2400.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,9603.0,5320.0,7450.0,2009-06-01,painting,abstract, 18 x 40 in, oil on canvas ,720.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,8683.0,8000.0,10000.0,2009-03-01,painting,abstract, 37 x 37 in, oil on canvas ,1369.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,,8000.0,10000.0,2009-03-01,painting,abstract, 34 x 38 in, oil on canvas ,1292.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Terra-Incognita,9775.0,7295.0,9375.0,2008-12-01,painting,abstract, 24 x 30 in, oil on canvas ,720.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,14998.0,10420.0,12500.0,2008-12-01,painting,abstract, 39.5 x 59.5 in, oil on canvas ,2350.25,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,41400.0,12500.0,15000.0,2008-06-01,painting,abstract, 41 x 41 in, oil on canvas ,1681.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Still Life with a Clock,3048.0,2500.0,3125.0,2008-06-01,painting,still life, 12.5 x 19 in, ink and wash on paper ,237.5,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,27025.0,12500.0,15000.0,2008-06-01,painting,abstract, 23 x 59.5 in, oil on canvas ,1368.5,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,24423.0,18425.0,21055.0,2007-12-01,painting,abstract, 67.5 x 29.5 in, oil on canvas ,1991.25,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,8716.0,3290.0,4605.0,2007-12-01,painting,figurative, 21 x 30 in, pen and ink on paper ,630.0,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,13967.0,7895.0,10530.0,2007-12-01,painting,abstract, 35.5 x 23.5 in, oil on canvas ,834.25,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,19838.0,5000.0,6250.0,2007-06-01,painting,abstract, 35.5 x 23.5 in, oil on canvas ,834.25,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,2990.0,2125.0,2375.0,2007-06-01,painting,figurative, 19 x 13 in, mixed media on paper ,247.0,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Terra Incognita,12363.0,3750.0,5000.0,2007-06-01,painting,abstract, 19.5 x 23.5 in, oil on canvas ,458.25,69.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,21670.0,9305.0,11630.0,2006-12-01,painting,abstract, 38 x 45.5 in, oil on canvas ,1729.0,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,28105.0,16280.0,18610.0,2006-12-01,painting,abstract, 95.5 x 35.5 in, oil on canvas ,3390.25,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,5610.0,2095.0,2795.0,2006-12-01,drawing,figurative, 19 x 13.5 in, watercolour and ink on paper ,256.5,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Terra Incognita,17050.0,6980.0,9310.0,2006-05-01,painting,abstract, 37.5 x 59.5 in, oil on canvas ,2231.25,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,5665.0,2100.0,2800.0,2006-05-01,painting,figurative, 19 x 13 in, pen and ink on paper ,247.0,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,14025.0,3490.0,4660.0,2006-05-01,painting,abstract, 15.5 x 19.5 in, oil on paper ,302.25,68.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,7260.0,1705.0,1935.0,2005-12-01,painting,figurative, 23.5 x 17.5 in, pen and ink on paper ,411.25,67.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,9185.0,1370.0,1595.0,2005-12-01,painting,abstract, 30 x 30 in, oil on canvas ,900.0,67.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Terra Incognita,11770.0,3980.0,5115.0,2005-12-01,painting,abstract, 64 x 38 in, oil on canvas ,2432.0,67.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,6182.0,6400.0,7560.0,2005-05-01,painting,abstract, 60 x 70 in, oil on canvas ,4200.0,67.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,5225.0,2000.0,3000.0,2005-05-01,painting,abstract, 48 x 48 in, oil on canvas ,2304.0,67.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,9884.0,3890.0,5000.0,2004-12-01,painting,abstract, 60 x 72 in, oil on canvas ,4320.0,66.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,6181.0,780.0,1000.0,2004-12-01,painting,abstract, 30 x 30 in, oil on canvas ,900.0,66.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,1129.0,1230.0,1450.0,2004-12-01,drawing,figurative, 29.5 x 21 in, ink on paper ,619.5,66.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,King Series,1666.0,1050.0,1280.0,2004-05-01,drawing,figurative, 30 x 22 in, pen and ink on paper ,660.0,66.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,5644.0,1980.0,2450.0,2004-05-01,painting,abstract, 46 x 52 in, oil on canvas ,2392.0,66.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,,600.0,800.0,2002-12-01,painting,figurative, 29.5 x 21 in, pen and ink on paper ,619.5,64.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,Untitled,2100.0,700.0,1100.0,2002-12-01,painting,abstract, 20 x 24 in,oil on canvas ,480.0,64.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2001",5057.0,5075.0,6525.0,2018-12-11,,, 35 x 47 in, oil on canvas ,1645.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 1998",6247.0,4170.0,5560.0,2018-11-01,,, 29.5 x 33.5 in, oil on canvas ,988.25,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"REFLEX - 72, 1992",9267.0,5560.0,6945.0,2018-11-01,,, 43.75 x 43.75 in, oil on canvas ,1914.0625,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 1988",1392.0,1590.0,2385.0,2017-08-01,,, 21.25 x 28.75 in, pen on paper ,610.9375,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"KING, 1992",2329.0,2990.0,4480.0,2017-01-01,,, 28.25 x 21 in, ink on handmade paper ,593.25,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2007",,5000.0,6670.0,2014-10-01,,, 39 x 29 in, oil on canvas ,1131.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2004",443.0,680.0,1020.0,2014-08-01,,, 15 in x 11 in, charcoal on paper ,165.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"THE LAND I CHASE, 1989",3060.0,4000.0,6000.0,2014-08-01,,, 45 in x 34 in, oil on canvas ,1530.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2004",487.0,680.0,1020.0,2014-08-01,,, 15.5 in x 11 in, charcoal on paper ,170.5,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2004",323.0,680.0,1020.0,2014-08-01,,, 15 in x 11 in, charcoal on paper ,165.0,70.0
k m adimoolam,1938-01-01,"Karpur, Trichy, Tamil Nadu",2008-01-01,70.0,"UNTITLED, 2003",2542.0,3390.0,5085.0,2014-05-01,,, 20.5 in x 29.5 in, oil on canvas ,604.75,70.0
ratnadeep g adivrekar,1974-01-01,,,45.0,"MEMOIRS OF THE UNREAL CITY, 2003",271.0,870.0,1160.0,2019-05-01,,, 35.25 in x 47.25 in, oil and acrylic on canvas ,1665.5625,45.0
ravi agarwal,1958-01-01,,,61.0,"HOME I, 2007",60.0,100.0,200.0,2018-04-01,,, 20 in x 29.5 in, inkjet print on epson archival paper ,590.0,60.0
ravi agarwal,1958-01-01,,,61.0,"HOME III, 2007",90.0,1000.0,2000.0,2015-01-01,,, 20 in x 29.5 in, inkjet print on epson archival paper ,590.0,57.0
ravi agarwal,1958-01-01,,,61.0,UNTITLED,60.0,575.0,740.0,2014-12-01,,, 21 x 16 in, archival print on paper ,336.0,56.0
shivani aggarwal,1975-03-15,New Delhi,,44.0,"REPAIR, 2010",541.0,1190.0,1530.0,2014-08-01,,, 36 in x 36 in, acrylic on canvas ,1296.0,39.0
shivani aggarwal,1975-03-15,New Delhi,,44.0,"UNTITLED, 2008",300.0,1020.0,1360.0,2014-08-01,,, 24 in x 24 in, acrylic on canvas ,576.0,39.0
anila quayyum agha,,Lahore,,,From the series Antique Lace,7500.0,4000.0,6000.0,2016-12-01,painting,abstract, 27.5 x 19.5 in," laser-cut patterns on paper with mylar, embroidery and beads ",536.25,
prajakta palav aher,1979-10-09,Mumbai,,39.0,Clotted Blue,10938.0,6250.0,9375.0,2017-10-31,painting,, 60 x 84 in, acrylic on canvas ,5040.0,38.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Untitled,3720.0,5000.0,7000.0,2016-12-01,painting,figurative, 43 x 59.5 in,watercolour and acrylic on paper ,2558.5,37.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Fast and synthetic (a curtain),4918.0,8200.0,9840.0,2015-04-07,painting,landscape, 82 x 314 in, tapestry on machine using synthetic threads ,25748.0,35.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Untitled,1180.0,660.0,985.0,2014-02-15,painting,abstract, 27.5 x 37 in, gouache on paper ,1017.5,34.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Untitled,17829.0,12245.0,16330.0,2012-03-01,painting,landscape, 83.5 x 60 in, acrylic on canvas ,5010.0,32.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Tiny Corner - Part II,3720.0,3125.0,4170.0,2011-11-01,sculpture,still life, 48 x 7 in," acrylic, metal, wood and canvas ",336.0,32.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Solo II,12880.0,9305.0,11630.0,2010-12-01,painting,figurative, 60 x 84 in, acrylic on canvas ,5040.0,31.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Untitled,1064.0,700.0,900.0,2009-03-01,painting,still life, 14.5 x 10 in,mixed media on paper pasted on board ,145.0,29.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Untitled,2933.0,4000.0,5000.0,2009-03-01,painting,figurative, 27.5 x 37 in, gouache on paper ,1017.5,29.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Kachra I,17825.0,5000.0,6250.0,2008-09-01,painting,figurative, 21.5 x 27.5 in, watercolour and acrylic on paper ,591.25,28.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,Sun Set Point,5750.0,5000.0,6000.0,2008-09-01,painting,landscape, 28 x 22 in, mixed media on paper ,616.0,28.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"RECEPHON - 6, 2006",174.0,435.0,580.0,2019-05-01,,, 9 in x 12 in, oil on canvas ,108.0,39.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"UNTITLED, 2009",282.0,835.0,1115.0,2018-11-01,,, 23.75 in x 36 in, acrylic and gesso on canvas ,855.0,39.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"UNTITLED (A SOAP), 2006",153.0,225.0,295.0,2018-07-01,,, 10.5 in x 14.5 in," watercolour, acrylic and pen on paper ",152.25,38.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,UNTITLED,1104.0,3175.0,4765.0,2018-01-01,,, 27.25 in x 37.25 in, acrylic and gouache on paper ,1015.0625,38.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,A SHOW-CASE,1020.0,2990.0,4480.0,2017-01-01,,, 27.25 in x 21.25 in, acrylic on paper ,579.0625,37.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,UNTITLED,605.0,6155.0,9235.0,2015-10-01,,, 41.5 in x 59 in,acrylic on paper ,2448.5,36.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"OBJECT DRAWING (A RING), 2006",60.0,165.0,245.0,2015-03-01,,, 10 in x 14 in, mixed media on paper ,140.0,35.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"RECEPTION: 2, 2006",241.0,510.0,680.0,2014-08-01,,, 9 in x 12 in, oil on canvas ,108.0,34.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"OBJECT DRAWING (A RING), 2006",90.0,175.0,260.0,2014-07-01,,, 10 in x 14 in, mixed media on paper ,140.0,34.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"A FLOWER POT, 2009",600.0,690.0,1035.0,2014-07-01,,, 36 in x 24 in, acrylic and gesso on canvas ,864.0,34.0
prajakta palav aher,1979-10-09,Mumbai,,39.0,"RECEPTION 5, 2006",240.0,260.0,345.0,2014-07-01,,, 9 in x 12 in, acrylic on canvas ,108.0,34.0
asif ahmed,1980-01-01,"Karachi,Pakistan",,39.0,Untitled (Red Cloud),2400.0,2000.0,3000.0,2012-11-01,painting,figurative, 9.5 x 12 in, gouache on wasli ,114.0,32.0
sajjad ahmed,1982-01-01,,,37.0,UNTITLED (THIS IS NOT A PHOTO OPPORTUNITY),680.0,2085.0,3475.0,2018-11-01,,, 29.5 in x 53.25 in,digital print on paper pasted on sunboard ,1570.875,36.0
sajjad ahmed,1982-01-01,,,37.0,UNTITLED (NUCLEAR DAY DREAM),336.0,2085.0,3475.0,2018-11-01,,, 20.75 x 71.75 in,digital print on paper pasted on sunboard ,1488.8125,36.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,,4704.0,4415.0,5885.0,2016-12-01,painting,figurative, 12.25 x 8 in," gouache, tea stain and ink on wasli ",98.0,40.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,2951.0,4920.0,6560.0,2015-02-12,painting,abstract, 20.5 x 13 in, pigment colours and silver leaf on wasli ,266.5,39.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,6885.0,4920.0,6560.0,2014-02-15,painting,abstract, 20.5 x 13 in, pigment colours and silver leaf on wasli ,266.5,38.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,3012.0,3000.0,4000.0,2013-09-01,painting,landscape, 9 x 5 in, opaque watercolour on wasli ,45.0,37.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Fragmentation 7,,3280.0,4100.0,2013-09-01,painting,figurative, 13 x 10 in,pigment and tea stain on wasli paper ,130.0,37.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,5769.0,4810.0,6735.0,2012-11-01,painting,, 10.5 x 19.5 in, mixed media on paper ,204.75,36.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,4800.0,3850.0,5770.0,2012-11-01,painting,, 10.5 x 7 in, watercolour on paper ,73.5,36.0
waseem ahmed,1976-01-01,"Hyderabad, Pakistan",,43.0,Untitled,,5000.0,7000.0,2012-11-01,painting,figurative, 12.5 x 10.5 in, gouache on wasli ,131.25,36.0
zahoor ul akhlaq,1941-02-04,New Delhi,1999-01-18,58.0,Farman,6900.0,4000.0,6000.0,2012-11-01,print making,, 23.5 x 17.5 in, etching on paper ,411.25,58.0
zahoor ul akhlaq,1941-02-04,New Delhi,1999-01-18,58.0,Radio Photos of Objects Unidentified,4200.0,4000.0,6000.0,2012-11-01,print making,, 20 x 16 in, etching on paper ,320.0,58.0
vasudevan akkitham,1958-01-01,"Kumaranallur, Palghat District, Kerala",,61.0,"UNTITLED, 1995",440.0,1130.0,1455.0,2015-05-01,,, 29 in x 10.5 in, watercolour on paper ,304.5,57.0
vasudevan akkitham,1958-01-01,"Kumaranallur, Palghat District, Kerala",,61.0,"UNTITLED, 1997",248.0,820.0,1150.0,2015-01-01,,, 11 in x 15.5 in, watercolour on paper ,170.5,57.0
vasudevan akkitham,1958-01-01,"Kumaranallur, Palghat District, Kerala",,61.0,"UNTITLED, a) 1995",323.0,1695.0,2545.0,2014-08-01,,, 14 x 10 in, watercolour on paper ,140.0,56.0
khadim ali,1978-01-01,"Quetta, Pakistan",,41.0,Untitled,,4000.0,5000.0,2013-09-01,painting,figurative, 14 x 7.5 in, mixed media on wasli ,105.0,35.0
khadim ali,1978-01-01,"Quetta, Pakistan",,41.0,Untitled,6012.0,6000.0,8000.0,2012-11-01,painting,, 6.5 x 9.5 in, mixed media on wasli ,61.75,34.0
khadim ali,1978-01-01,"Quetta, Pakistan",,41.0,Untitled,8424.0,5770.0,7695.0,2012-11-01,painting,, 9.5 x 7.5 in, watercolour on paper ,71.25,34.0
khadim ali,1978-01-01,"Quetta, Pakistan",,41.0,Untitled,,6000.0,8000.0,2012-11-01,painting,, 7.5 x 10.5 in, mixed media on wasli ,78.75,34.0
a a almelkar,1920-01-01,,1982-01-01,62.0,Untitled (Ganga),,8825.0,11765.0,2019-03-01,painting,figurative, 20 x 30 in, oil on canvas ,600.0,62.0
a a almelkar,1920-01-01,,1982-01-01,62.0,Untitled,6000.0,6000.0,8000.0,2018-12-01,painting,figurative, 14.25 x 14.25 in," pastel, ink and gouache on card paper ",203.0625,62.0
a a almelkar,1920-01-01,,1982-01-01,62.0,Radha,7875.0,4690.0,7815.0,2018-03-13,painting,figurative, 8 x 5.75 in, watercolour on mountboard pasted on board ,46.0,62.0
a a almelkar,1920-01-01,,1982-01-01,62.0,Untitled,6000.0,5000.0,6670.0,2014-12-02,painting,figurative, 23 x 19 in, mixed media on paper pasted on mountboard ,437.0,62.0
a a almelkar,1920-01-01,,1982-01-01,62.0,UNTITLED,2856.0,4765.0,7940.0,2018-01-01,,, 20 in x 13.5 in, watercolour and gouache on board ,270.0,62.0
a a almelkar,1920-01-01,,1982-01-01,62.0,UNTITLED,5624.0,6350.0,7940.0,2015-07-01,,, 14.5 in x 15 in, gouache on cardboard pasted on mountboard ,217.5,62.0
jyoti alwa,,,,,HANUMAN (KALAMKARI PAINTING),251.0,1030.0,1325.0,2016-02-01,,, 49.5 x 45.25 in, acrylic on canvas ,2239.875,
amit ambalal,1943-01-01,Ahmedabad,,76.0,Worlds Apart,8182.0,6820.0,9850.0,2018-06-01,painting,figurative, 29 x 35 in, oil on canvas ,1015.0,75.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Fragrance of Plastic Flowers,601.0,650.0,970.0,2015-03-01,painting,still life, 14.5 x 20.5 in, watercolour on paper ,297.25,72.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,300.0,670.0,1000.0,2013-11-01,painting,figurative, 6.5 x 6.5 in, oil on canvas ,42.25,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,1240.0,1500.0,2000.0,2013-11-01,painting,figurative, 19.5 x 28.5 in, gouache on paper ,555.75,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,1020.0,1555.0,2070.0,2013-08-01,painting,figurative, 21.5 x 29.5 in, gouache on paper ,634.25,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,630.0,580.0,770.0,2013-05-01,painting,figurative, 11.5 x 16 in, pastel and charcoal on paper ,184.0,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,390.0,580.0,770.0,2013-05-01,painting,figurative, 11.5 x 16 in, pastel and charcoal on paper ,184.0,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,840.0,1735.0,2310.0,2013-02-01,painting,figurative, 10.5 x 14.5 in, watercolour on paper ,152.25,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,480.0,1735.0,2310.0,2013-02-01,painting,figurative, 9 x 12 in, dry pastel on paper ,108.0,70.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Jal Krida,840.0,1735.0,2310.0,2012-11-01,painting,, 28.5 x 19.5 in, gouache on paper ,555.75,69.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,1115.0,1485.0,2012-08-01,painting,figurative, 11.5 x 16.5 in, ink on paper ,189.75,69.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Sumeru,3120.0,3705.0,5560.0,2012-07-01,painting,figurative, 32.5 x 44.5 in, oil on canvas ,1446.25,69.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,1800.0,2200.0,2012-05-01,painting,figurative, 9.5 x 11.5 in, watercolour on paper ,109.25,69.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,7500.0,10000.0,2007-06-01,painting,figurative, 16.5 x 21.5 in, oil on board ,354.75,64.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Top Secret,11660.0,6980.0,9305.0,2006-12-01,painting,figurative, 19.5 x 28.5 in, gouache on paper ,555.75,63.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Flowering Kisses,19855.0,11630.0,13960.0,2006-12-01,painting,figurative, 36 x 48.5 in, oil on canvas ,1746.0,63.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,I Listen to My Heart,5007.0,2910.0,4070.0,2006-05-01,painting,figurative, 14 x 20 in, watercolour on paper ,280.0,63.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Apsara I,14850.0,6820.0,9095.0,2005-12-01,painting,figurative, 36 x 30 in, oil on canvas ,1080.0,62.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,700.0,900.0,2002-12-01,painting,figurative, 10 x 12 in, gouache on paper ,120.0,59.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,1300.0,1700.0,2000-12-01,painting,figurative, 33 x 46 in, acrylic on paper ,1518.0,57.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,Untitled,,1300.0,1700.0,2000-12-01,painting,figurative, 32 x 46.5 in, pastel on paper ,1488.0,57.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"THE SOUND OF MUSIC, 2000",1045.0,1160.0,1450.0,2019-05-01,,, 14.5 in x 20.25 in, watercolour on paper ,293.625,76.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2004",276.0,725.0,1015.0,2019-05-01,,, 9.5 in x 10.5 in, watercolour on paper ,99.75,76.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2004",850.0,1765.0,2650.0,2019-04-01,,, 19.5 in x 28.5 in, watercolour and gouache on paper ,555.75,76.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,UNTITLED,612.0,885.0,1180.0,2019-04-01,,, 13.5 in x 16.75 in, acrylic on board ,226.125,76.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"DUSKY YAKSHA, 2002",1141.0,1180.0,1475.0,2019-04-01,,, 14.5 in x 20.25 in, watercolour and gouache on paper ,293.625,76.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2001",378.0,885.0,1180.0,2018-07-01,,, 11.75 in x 11.75 in, watercolour and pastel on paper ,138.0625,75.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,,732.0,1565.0,2345.0,2017-10-01,,, 17.25 x 17.25 in, acrylic on paper pasted on board ,297.5625,74.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"POSTCARDS OF HONEYMOON, 2000",466.0,955.0,1270.0,2017-08-01,,, 10.25 in x 12.25 in, watercolour on paper ,125.5625,74.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2002",540.0,910.0,1215.0,2016-11-01,,, 9.75 in x 11.75 in, watercolour on paper ,114.5625,73.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2005",364.0,910.0,1215.0,2016-11-01,,, 9.25 in x 12.25 in, dry pastel on paper ,113.3125,73.0
amit ambalal,1943-01-01,Ahmedabad,,76.0,"UNTITLED, 2005",744.0,910.0,1215.0,2016-08-01,,, 9.25 in x 12.25 in, dry pastel on paper ,113.3125,73.0
